,name,epochs,hidden,dropout,cell_type,latentDim,optimiser,batch_size,numDecoders,numEncoders,best_val_loss,_runtime,accuracy,_timestamp,best_epoch,val_loss,val_accuracy,loss,_step,epoch,graph
63,RNNen1_te_2_adam_10_0.1_32_256,10,64,0.1,RNN,256,adam,32,2,1,1.182923674583435,1375.0,0.9458714127540588,1621219818.0,5.0,1.3020687103271484,0.8359928727149963,0.17854370176792145,8.0,8.0,"{'path': 'media/graph/graph_summary_e50d0329.graph.json', 'size': 1400, '_type': 'graph-file', 'sha256': 'e50d032961a06651a1c06190280acc5cde481bf3c19257969aaac6d69866d3a2'}"
64,RNNen2_te_3_adam_15_0.1_32_256,15,128,0.1,RNN,256,adam,32,3,2,1.079167723655701,1215.0,0.9457471966743468,1621218427.0,1.0,1.399847388267517,0.8415588736534119,0.1783098578453064,6.0,6.0,"{'sha256': 'ba5c1ef5435f5d4535424fced18faa9bde74c45242d154fbac6582c2215e33bb', 'path': 'media/graph/graph_summary_ba5c1ef5.graph.json', 'size': 1582, '_type': 'graph-file'}"
65,RNNen2_te_3_adam_10_0.1_64_256,10,128,0.1,RNN,256,adam,64,3,2,1.3181211948394775,880.0,0.9490163922309875,1621217198.0,0.0,1.5244553089141846,0.8294821977615356,0.167027547955513,9.0,9.0,"{'path': 'media/graph/graph_summary_ba5c1ef5.graph.json', 'size': 1582, '_type': 'graph-file', 'sha256': 'ba5c1ef5435f5d4535424fced18faa9bde74c45242d154fbac6582c2215e33bb'}"
66,RNNen1_te_3_adam_5_0.1_32_128,5,128,0.1,RNN,128,adam,32,3,1,1.289541721343994,758.0,0.9385855197906494,1621216305.0,0.0,1.3614474534988403,0.8146457076072693,0.19863039255142212,4.0,4.0,"{'path': 'media/graph/graph_summary_c800423e.graph.json', 'size': 1400, '_type': 'graph-file', 'sha256': 'c800423e26b1cba419f43903fb4ac9124abebc87a5f0cac77f4573a130b80890'}"
67,RNNen1_te_3_adam_5_0.1_64_256,5,64,0.1,RNN,256,adam,64,3,1,1.2491059303283691,385.0,0.937601923942566,1621215534.0,0.0,1.4714674949645996,0.819211483001709,0.20676647126674652,4.0,4.0,"{'path': 'media/graph/graph_summary_f40c3c38.graph.json', 'size': 1400, '_type': 'graph-file', 'sha256': 'f40c3c388148558ecc6c52aeb60b0a08e717f12c752f0c1b336c4aad9ffc9029'}"
68,RNNen2_te_3_rmsprop_5_0.1_64_256,5,128,0.1,RNN,256,rmsprop,64,3,2,1.301186442375183,449.0,0.9411497712135316,1621215126.0,4.0,1.301186442375183,0.838447093963623,0.1960642784833908,4.0,4.0,"{'path': 'media/graph/graph_summary_ba5c1ef5.graph.json', 'size': 1582, '_type': 'graph-file', 'sha256': 'ba5c1ef5435f5d4535424fced18faa9bde74c45242d154fbac6582c2215e33bb'}"
69,RNNen1_te_3_rmsprop_15_0.1_64_256,15,128,0.1,RNN,256,rmsprop,64,3,1,1.0591185092926023,614.0,0.9475382566452026,1621214655.0,1.0,1.2204421758651731,0.8379469513893127,0.17192809283733368,7.0,7.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
70,RNNen1_te_3_adam_15_0.1_64_256,15,32,0.1,RNN,256,adam,64,3,1,1.1310847997665403,535.0,0.9402623772621156,1621214027.0,0.0,1.3828529119491575,0.8252313137054443,0.19874070584774017,6.0,6.0,"{'_type': 'graph-file', 'sha256': 'ffba4da2d1afb18802145253c0a81f6f7dfa25b1c12ce877cefad51e59fc2fd3', 'path': 'media/graph/graph_summary_ffba4da2.graph.json', 'size': 1400}"
71,RNNen2_te_3_adam_15_0.1_32_128,15,64,0.1,RNN,128,adam,32,3,2,0.9923714399337769,1560.0,0.94586443901062,1621213477.0,5.0,1.1026469469070437,0.8504589200019836,0.17672793567180634,8.0,8.0,"{'path': 'media/graph/graph_summary_8f90abf2.graph.json', 'size': 1580, '_type': 'graph-file', 'sha256': '8f90abf2df64f82d2adbd00e3019ef34a0b60d3067fc1c4304784814e995a66e'}"
72,GRUen1_te_3_adam_10_0.1_32_256,10,128,0.1,GRU,256,adam,32,3,1,1.343537449836731,1012.0,0.958522617816925,1621211900.0,3.0,1.51738440990448,0.8300378918647766,0.13172276318073273,8.0,8.0,"{'_type': 'graph-file', 'sha256': '3444450cd536ff153315ebbfcdfd5adaa0397d9915b3e02224fcd93435958a43', 'path': 'media/graph/graph_summary_3444450c.graph.json', 'size': 1314}"
73,RNNen1_te_3_rmsprop_10_0.1_64_256,10,128,0.1,RNN,256,rmsprop,64,3,1,1.0460010766983032,686.0,0.9485141038894652,1621210865.0,0.0,1.1886967420578003,0.8478009104728699,0.16898676753044128,8.0,8.0,"{'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3', 'path': 'media/graph/graph_summary_c242a137.graph.json'}"
74,RNNen1_te_3_rmsprop_15_0.1_32_256,15,64,0.1,RNN,256,rmsprop,32,3,1,0.9521926045417786,1341.0,0.9431596994400024,1621210166.0,3.0,1.3112024068832395,0.842207133769989,0.1929410696029663,8.0,8.0,"{'path': 'media/graph/graph_summary_f40c3c38.graph.json', 'size': 1400, '_type': 'graph-file', 'sha256': 'f40c3c388148558ecc6c52aeb60b0a08e717f12c752f0c1b336c4aad9ffc9029'}"
75,GRUen1_te_3_rmsprop_5_0.1_32_256,5,128,0.1,GRU,256,rmsprop,32,3,1,1.2390178442001345,582.0,0.948800563812256,1621208807.0,3.0,1.2576969861984253,0.8389564156532288,0.1656634509563446,4.0,4.0,"{'path': 'media/graph/graph_summary_3444450c.graph.json', 'size': 1314, '_type': 'graph-file', 'sha256': '3444450cd536ff153315ebbfcdfd5adaa0397d9915b3e02224fcd93435958a43'}"
76,RNNen2_te_3_adam_5_0.1_64_256,5,64,0.1,RNN,256,adam,64,3,2,1.056973576545715,438.0,0.942655086517334,1621208211.0,3.0,1.0614796876907349,0.8461894392967224,0.18991485238075256,4.0,4.0,"{'sha256': '16c0b1dbb1b5f726abcb06479d434c718801c3a0cebc6edc3f24c38b86ccf9f3', 'path': 'media/graph/graph_summary_16c0b1db.graph.json', 'size': 1581, '_type': 'graph-file'}"
77,RNNen1_te_3_adam_20_0.1_32_128,20,128,0.1,RNN,128,adam,32,3,1,1.1810581684112549,1330.0,0.9448590874671936,1621207760.0,6.0,1.2661361694335938,0.836502194404602,0.17768093943595886,8.0,8.0,"{'size': 1400, '_type': 'graph-file', 'sha256': 'c800423e26b1cba419f43903fb4ac9124abebc87a5f0cac77f4573a130b80890', 'path': 'media/graph/graph_summary_c800423e.graph.json'}"
78,RNNen1_te_3_adam_10_0.1_64_256,10,128,0.1,RNN,256,adam,64,3,1,1.1222435235977173,753.0,0.9497368335723876,1621206417.0,8.0,1.1745065450668335,0.8430869579315186,0.16334785521030426,9.0,9.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
79,RNNen1_te_3_rmsprop_5_0.2_64_256,5,128,0.2,RNN,256,rmsprop,64,3,1,1.0420323610305786,380.0,0.9112056493759156,1621205652.0,0.0,1.2535823583602903,0.8361039757728577,0.2948904037475586,4.0,4.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
80,GRUen1_te_3_rmsprop_10_0.1_32_256,10,128,0.1,GRU,256,rmsprop,32,3,1,1.1328401565551758,764.0,0.9543164372444152,1621205255.0,1.0,1.506473183631897,0.8231104612350464,0.14674285054206848,6.0,6.0,"{'path': 'media/graph/graph_summary_3444450c.graph.json', 'size': 1314, '_type': 'graph-file', 'sha256': '3444450cd536ff153315ebbfcdfd5adaa0397d9915b3e02224fcd93435958a43'}"
81,RNNen1_te_3_adam_10_0.1_32_256,10,128,0.1,RNN,256,adam,32,3,1,1.049263596534729,1310.0,0.9480218887329102,1621204479.0,8.0,1.049263596534729,0.8559229969978333,0.16973327100276947,8.0,8.0,"{'_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3', 'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401}"
82,GRUen1_te_3_rmsprop_20_0.1_32_256,20,128,0.1,GRU,256,rmsprop,32,3,1,1.3214285373687744,1122.0,0.95937579870224,1621203152.0,3.0,1.4436618089675903,0.8402529954910278,0.1311255693435669,9.0,9.0,"{'path': 'media/graph/graph_summary_3444450c.graph.json', 'size': 1314, '_type': 'graph-file', 'sha256': '3444450cd536ff153315ebbfcdfd5adaa0397d9915b3e02224fcd93435958a43'}"
83,GRUen1_te_3_rmsprop_10_0.1_32_256,10,128,0.1,GRU,256,rmsprop,32,3,1,1.154212474822998,1106.0,0.959043562412262,1621202012.0,2.0,1.1593334674835205,0.8601090908050537,0.13278163969516754,9.0,9.0,"{'path': 'media/graph/graph_summary_3444450c.graph.json', 'size': 1314, '_type': 'graph-file', 'sha256': '3444450cd536ff153315ebbfcdfd5adaa0397d9915b3e02224fcd93435958a43'}"
84,RNNen1_te_3_rmsprop_5_0.2_64_256,5,64,0.2,RNN,256,rmsprop,64,3,1,1.1317408084869385,371.0,0.906939685344696,1621200893.0,2.0,1.2052243947982788,0.8267871737480164,0.3106077313423157,4.0,4.0,"{'path': 'media/graph/graph_summary_f40c3c38.graph.json', 'size': 1400, '_type': 'graph-file', 'sha256': 'f40c3c388148558ecc6c52aeb60b0a08e717f12c752f0c1b336c4aad9ffc9029'}"
85,RNNen1_te_3_rmsprop_10_0.1_64_256,10,128,0.1,RNN,256,rmsprop,64,3,1,1.1556227207183838,740.0,0.949676275253296,1621200509.0,1.0,1.4386876821517944,0.8502922058105469,0.16554835438728333,9.0,9.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
86,GRUen2_te_3_adam_10_0.1_64_256,10,128,0.1,GRU,256,adam,64,3,2,1.3717869520187378,534.0,0.9604223370552064,1621199744.0,1.0,1.7886475324630735,0.813515841960907,0.1278522163629532,8.0,8.0,"{'sha256': '5c5a27ebf1302f8ebb084a0dc91e6f107e7730b5b589541f0f2493a07fc8d45f', 'path': 'media/graph/graph_summary_5c5a27eb.graph.json', 'size': 1469, '_type': 'graph-file'}"
87,RNNen1_te_3_adam_5_0.1_64_256,5,128,0.1,RNN,256,adam,64,3,1,1.1287965774536133,372.0,0.9392733573913574,1621199197.0,4.0,1.1287965774536133,0.8430314064025879,0.19720542430877688,4.0,4.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
88,RNNen1_te_3_rmsprop_5_0.1_64_256,5,128,0.1,RNN,256,rmsprop,64,3,1,0.998141586780548,372.0,0.9421916007995604,1621198812.0,0.0,1.0850059986114502,0.8591366410255432,0.18963605165481567,4.0,4.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
89,RNNen1_te_3_adam_10_0.2_64_256,10,128,0.2,RNN,256,adam,64,3,1,1.214787840843201,511.0,0.9153078198432922,1621198428.0,0.0,1.2935857772827148,0.8248423337936401,0.2782287895679474,6.0,6.0,"{'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3', 'path': 'media/graph/graph_summary_c242a137.graph.json'}"
90,RNNen1_te_3_adam_5_0.1_32_256,5,128,0.1,RNN,256,adam,32,3,1,1.01971173286438,713.0,0.9420122504234314,1621197904.0,1.0,1.1293880939483645,0.8477545976638794,0.19027195870876312,4.0,4.0,"{'path': 'media/graph/graph_summary_c242a137.graph.json', 'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3'}"
91,RNNen1_te_2_rmsprop_10_0.1_64_256,10,64,0.1,RNN,256,rmsprop,64,2,1,1.15420663356781,584.0,0.944227933883667,1621197178.0,2.0,1.378452181816101,0.824184775352478,0.18463215231895447,7.0,7.0,"{'size': 1400, '_type': 'graph-file', 'sha256': 'e50d032961a06651a1c06190280acc5cde481bf3c19257969aaac6d69866d3a2', 'path': 'media/graph/graph_summary_e50d0329.graph.json'}"
92,GRUen2_te_2_adam_15_0.1_64_256,15,128,0.1,GRU,256,adam,64,2,2,1.415807843208313,578.0,0.961908221244812,1621196575.0,4.0,1.7091974020004272,0.8216657042503357,0.12196069210767746,9.0,9.0,"{'path': 'media/graph/graph_summary_37fcf4ac.graph.json', 'size': 1469, '_type': 'graph-file', 'sha256': '37fcf4ac9f2297f79e59024b9abfd55bee200885f68003de1af1bf6d91d1a781'}"
93,RNNen3_te_3_adam_5_0.1_64_256,5,64,0.1,RNN,256,adam,64,3,3,1.235749125480652,417.0,0.9376950263977052,1621195984.0,0.0,1.4953893423080444,0.8196282386779785,0.20724208652973175,4.0,4.0,"{'path': 'media/graph/graph_summary_76cd95b2.graph.json', 'size': 1581, '_type': 'graph-file', 'sha256': '76cd95b2c5dd11bf5df0ae5941ef9b4a5d372357cfe38cb96ac2eb99f0cd2484'}"
94,RNNen3_te_3_rmsprop_5_0.1_32_256,5,128,0.1,RNN,256,rmsprop,32,3,3,1.239214301109314,829.0,0.9401963949203492,1621195553.0,0.0,1.4349406957626345,0.8192392587661743,0.2002946436405182,4.0,4.0,"{'path': 'media/graph/graph_summary_a252d442.graph.json', 'size': 1582, '_type': 'graph-file', 'sha256': 'a252d4423ab349816bcde7e214861a63dffbbaa72efbdc364a3a9ee6469b1185'}"
95,RNNen2_te_3_rmsprop_5_0.1_64_256,5,128,0.1,RNN,256,rmsprop,64,3,2,1.02731454372406,418.0,0.9424524307250975,1621194709.0,3.0,1.0397224426269531,0.8520333170890808,0.18915075063705444,4.0,4.0,"{'size': 1582, '_type': 'graph-file', 'sha256': 'ba5c1ef5435f5d4535424fced18faa9bde74c45242d154fbac6582c2215e33bb', 'path': 'media/graph/graph_summary_ba5c1ef5.graph.json'}"
96,RNNen3_te_2_adam_15_0.2_64_256,15,64,0.2,RNN,256,adam,64,2,3,1.0704474449157717,911.0,0.918024241924286,1621194277.0,0.0,1.4330034255981443,0.8128490447998047,0.2702426314353943,10.0,10.0,"{'sha256': 'e388eadde6c6c485d9bef247493dd0b0a8bc6696624396b38fc138c2ce4bfc42', 'path': 'media/graph/graph_summary_e388eadd.graph.json', 'size': 1581, '_type': 'graph-file'}"
97,RNNen2_te_2_adam_5_0.1_32_256,5,128,0.1,RNN,256,adam,32,2,2,1.0214331150054932,839.0,0.9428778886795044,1621193348.0,0.0,1.2012988328933716,0.8374005556106567,0.1898692399263382,4.0,4.0,"{'path': 'media/graph/graph_summary_24fbf28b.graph.json', 'size': 1582, '_type': 'graph-file', 'sha256': '24fbf28ba6a70d98c462532195920f3dc8e679a45533fdbb251908522d6ecaf2'}"
98,RNNen3_te_3_adam_15_0.1_32_256,15,64,0.1,RNN,256,adam,32,3,3,1.306530237197876,1336.0,0.9439492225646972,1621192486.0,0.0,1.428567886352539,0.8350574374198914,0.18522511422634125,7.0,7.0,"{'path': 'media/graph/graph_summary_76cd95b2.graph.json', 'size': 1581, '_type': 'graph-file', 'sha256': '76cd95b2c5dd11bf5df0ae5941ef9b4a5d372357cfe38cb96ac2eb99f0cd2484'}"
99,RNNen2_te_3_adam_20_0.1_32_256,20,128,0.1,RNN,256,adam,32,3,2,1.220989465713501,1145.0,0.9452402591705322,1621191135.0,1.0,1.2930313348770142,0.8367152214050293,0.18095596134662628,6.0,6.0,"{'size': 1582, '_type': 'graph-file', 'sha256': 'ba5c1ef5435f5d4535424fced18faa9bde74c45242d154fbac6582c2215e33bb', 'path': 'media/graph/graph_summary_ba5c1ef5.graph.json'}"
100,RNNen2_te_3_adam_15_0.1_32_256,15,128,0.1,RNN,256,adam,32,3,2,1.0082613229751587,980.0,0.9458147883415222,1621189976.0,5.0,1.0082613229751587,0.8444576263427734,0.1792510449886322,5.0,5.0,"{'path': 'media/graph/graph_summary_ba5c1ef5.graph.json', 'size': 1582, '_type': 'graph-file', 'sha256': 'ba5c1ef5435f5d4535424fced18faa9bde74c45242d154fbac6582c2215e33bb'}"
101,RNNen1_te_3_adam_15_0.1_64_256,15,128,0.1,RNN,256,adam,64,3,1,1.1779885292053225,713.0,0.9495349526405334,1621188982.0,9.0,1.1779885292053225,0.8372893929481506,0.16367864608764648,9.0,9.0,"{'size': 1401, '_type': 'graph-file', 'sha256': 'c242a137db4c16db96e0923fc8fc73a0e9048806cfcffb2521f329842c6967b3', 'path': 'media/graph/graph_summary_c242a137.graph.json'}"
102,RNNen2_te_3_adam_20_0.2_64_256,20,128,0.2,RNN,256,adam,64,3,2,1.216219186782837,1060.0,0.9228639006614684,1621188254.0,7.0,1.3820616006851196,0.8298711776733398,0.25259634852409363,12.0,12.0,"{'sha256': 'ba5c1ef5435f5d4535424fced18faa9bde74c45242d154fbac6582c2215e33bb', 'path': 'media/graph/graph_summary_ba5c1ef5.graph.json', 'size': 1582, '_type': 'graph-file'}"
103,GRUen1_te_3_adam_20_0.2_64_256,20,128,0.2,GRU,256,adam,64,3,1,1.243788719177246,589.0,0.928849458694458,1621187174.0,6.0,1.3570293188095093,0.8153032660484314,0.2284001857042313,10.0,10.0,"{'path': 'media/graph/graph_summary_3444450c.graph.json', 'size': 1314, '_type': 'graph-file', 'sha256': '3444450cd536ff153315ebbfcdfd5adaa0397d9915b3e02224fcd93435958a43'}"
104,GRUen1_te_3_adam_15_0.3_64_256,15,64,0.3,GRU,256,adam,64,3,1,1.2887415885925293,668.0,0.9005768299102783,1621186570.0,12.0,1.2887415885925293,0.8060050010681152,0.3238721489906311,12.0,12.0,"{'size': 1313, '_type': 'graph-file', 'sha256': 'de26ba43f8f12821bbb21e763cac0c154e05a76825b6cd93e84f443dfc910893', 'path': 'media/graph/graph_summary_de26ba43.graph.json'}"
105,GRUen1_te_3_adam_20_0.3_64_128,20,64,0.3,GRU,128,adam,64,3,1,1.3407294750213623,876.0,0.8922855257987976,1621185887.0,4.0,1.4542694091796875,0.7903627753257751,0.3519190847873688,17.0,17.0,"{'path': 'media/graph/graph_summary_696ba4bb.graph.json', 'size': 1310, '_type': 'graph-file', 'sha256': '696ba4bb5e645fd803bd8c76ffbf905230c066a45f98435fa3b8743abde2f617'}"
106,LSTMen2_te_2_rmsprop_5_0.3_64_32,5,16,0.3,LSTM,32,rmsprop,64,2,2,1.4556199312210083,274.0,0.7474046945571899,1621184990.0,0.0,1.5121371746063232,0.7155875563621521,0.8963362574577332,4.0,4.0,"{'sha256': '5a0611a52eb3c70911475227bfd6850862fb9c83831a80d2b9cb649c31d2ffcf', 'path': 'media/graph/graph_summary_5a0611a5.graph.json', 'size': 1732, '_type': 'graph-file'}"
107,LSTMen2_te_3_adam_5_0.3_32_32,5,16,0.3,LSTM,32,adam,32,3,2,1.4908511638641355,511.0,0.7638591527938843,1621184689.0,0.0,1.7085522413253784,0.7171712517738342,0.8379274606704712,4.0,4.0,"{'path': 'media/graph/graph_summary_dd88d2d3.graph.json', 'size': 1940, '_type': 'graph-file', 'sha256': 'dd88d2d37481054c5964c3f9ad778ebf4042218b3406597de1e5c59c33a0c67f'}"
108,GRUen3_te_2_rmsprop_15_0.1_64_64,15,128,0.1,GRU,64,rmsprop,64,2,3,1.5759766101837158,683.0,0.9463046193122864,1621184162.0,0.0,1.9484281539916992,0.8020967245101929,0.1754489690065384,13.0,13.0,"{'_type': 'graph-file', 'sha256': '262f7661be73e2a8904a61448e4c8c4f92c4aaa3d227da93f066b9658f02b0fa', 'path': 'media/graph/graph_summary_262f7661.graph.json', 'size': 1457}"
109,GRUen1_te_3_adam_15_0.3_32_256,15,64,0.3,GRU,256,adam,32,3,1,1.2025554180145264,918.0,0.8999518752098083,1621183466.0,0.0,1.2782689332962036,0.8033655285835266,0.3256002962589264,9.0,9.0,"{'path': 'media/graph/graph_summary_de26ba43.graph.json', 'size': 1313, '_type': 'graph-file', 'sha256': 'de26ba43f8f12821bbb21e763cac0c154e05a76825b6cd93e84f443dfc910893'}"
110,LSTMen1_te_3_adam_5_0.3_64_128,5,16,0.3,LSTM,128,adam,64,3,1,1.3159631490707395,281.0,0.8434174656867981,1621182526.0,0.0,1.40052330493927,0.7803884148597717,0.551640510559082,4.0,4.0,"{'path': 'media/graph/graph_summary_c11c5936.graph.json', 'size': 1786, '_type': 'graph-file', 'sha256': 'c11c59367103057ebed5c0806d325b4cb3e16edb9e86d8be3bfda48372fab4ce'}"
